ISLAND,GRID_ID,CORAL_FREQ,CORAL_MEAN,CORAL_SD,CCA_FREQ,CCA_MEAN,CCA_SD,MACROALGAE_FREQ,MACROALGAE_MEAN,MACROALGAE_SD,SURF_FREQ,SURF_MEAN,SURF_SD,SURF_SUM,TED_FREQ,TED_MEAN,TED_SD,TED_SUM,population_status,hum_pop,distant_hum_pop,group 
HAW,234,,,,,,,,,,102,102540.3694,10034.99557,10459117.68,7891,0.012796268,0.106671649,100.9753537,1,185079,96224,9
HAW,235,,,,,,,,,,102,102540.3694,10034.99557,10459117.68,7892,0.012565445,0.097696555,99.1664912,1,185079,96224,9
HAW,236,,,,,,,,,,102,102540.3694,10034.99557,10459117.68,7892,0.012403928,0.097225957,97.8917985,1,185079,96224,9
HAW,237,,,,,,,,,,102,102540.3694,10034.99557,10459117.68,7960,0.012181358,0.096590552,96.9636107,1,185079,96224,9
HAW,238,,,,,,,,,,68,102543.1312,10054.71432,6972932.92,7971,0.011596858,0.075075238,92.4385522,1,185079,96224,9
HAW,239,1,35,,1,15,,1,0,,102,102546.1743,10031.50644,10459709.78,7974,0.011548558,0.074026905,92.0882019,1,185079,96224,9
HAW,240,1,15,,1,0,,1,0,,102,102546.1743,10031.50644,10459709.78,7911,0.011508407,0.074304645,91.0430085,1,185079,96224,9
HAW,241,,,,,,,,,,102,102546.1743,10031.50644,10459709.78,7912,0.011296895,0.069948152,89.3810326,1,185079,96224,9
HAW,242,1,15,,1,8,,1,0,,102,102546.1743,10031.50644,10459709.78,7913,0.011353395,0.070026476,89.8394109,1,185079,96224,9
HAW,243,1,8,,1,0,,1,0,,68,102546.0474,10056.59354,6973131.22,7911,0.01112595,0.068886418,88.0173913,1,185079,96224,9
HAW,244,1,15,,1,8,,1,2,,102,102554.1655,10033.85891,10460524.88,7912,0.011267794,0.069355849,89.1507877,1,185079,96224,9
HAW,245,2,20,7.071067812,2,4,5.656854249,2,0,0,102,102554.1655,10033.85891,10460524.88,7963,0.014225364,0.129861912,113.2765725,1,185079,96224,9
HAW,246,,,,,,,,,,102,102554.1655,10033.85891,10460524.88,7956,0.014188735,0.12982193,112.8855785,1,185079,96224,9
HAW,247,1,25,,1,15,,1,0,,102,102554.1655,10033.85891,10460524.88,7955,0.014215465,0.129923924,113.0840206,1,185079,96224,9
HAW,248,2,20,7.071067812,2,7.5,10.60660172,2,0,0,68,102561.3312,10061.50978,6974170.52,7947,0.01417953,0.129865137,112.6847239,1,185079,96224,9
HAW,249,1,15,,1,2,,1,0,,102,102559.288,10035.72239,10461047.38,7986,0.014168395,0.129783651,113.1488023,1,185079,96224,9
HAW,250,1,15,,1,0,,1,0,,102,102559.288,10035.72239,10461047.38,7989,0.014111679,0.129664503,112.7382011,1,185079,96224,9
HAW,251,2,20,7.071067812,2,5,4.242640687,2,0,0,102,102559.288,10035.72239,10461047.38,7987,0.014055788,0.129550615,112.2635815,1,185079,96224,9
HAW,252,,,,,,,,,,102,102559.288,10035.72239,10461047.38,7985,0.014151046,0.129704774,112.9961011,1,185079,96224,9
HAW,253,1,15,,1,0,,1,0,,68,102562.8018,10061.0539,6974270.52,7982,0.014192325,0.129763194,113.2831405,1,185079,96224,9
HAW,254,2,16.5,12.02081528,2,5,4.242640687,2,0,0,102,102543.3312,10029.49887,10459419.78,7980,0.014208393,0.129873932,113.3829749,1,185079,96224,9
HAW,255,,,,,,,,,,102,102543.3312,10029.49887,10459419.78,7990,0.014062844,0.129018417,112.3621273,1,185079,96224,9
HAW,256,2,5,4.242640687,2,1,1.414213562,2,1,1.414213562,102,102543.3312,10029.49887,10459419.78,7984,0.014009125,0.129010636,111.8488514,1,185079,96224,9
HAW,257,1,15,,1,15,,1,0,,68,102529.7959,10050.01734,6972026.12,7975,0.014077528,0.129340592,112.2682897,1,185079,96224,9
HAW,258,1,8,,1,0,,1,2,,102,102540.6576,10028.49598,10459147.08,7973,0.01407225,0.129283701,112.1980483,1,185079,96224,9
HAW,259,1,2,,1,0,,1,0,,102,102540.6576,10028.49598,10459147.08,8030,0.016447562,0.157409554,132.0739252,1,185079,96224,9
HAW,260,1,8,,1,8,,1,0,,102,102540.6576,10028.49598,10459147.08,8025,0.016519261,0.157440072,132.5670681,1,185079,96224,9
HAW,261,2,0,0,2,0,0,2,0,0,102,102540.6576,10028.49598,10459147.08,7950,0.016622111,0.158075048,132.145779,1,185079,96224,9
HAW,262,1,0,,1,0,,1,0,,68,102533.3856,10050.63483,6972270.22,7949,0.016617398,0.158077261,132.0916995,1,185079,96224,9
HAW,263,2,0,0,2,0,0,2,0,0,102,102545.6753,10029.87678,10459658.88,7942,0.016870565,0.159524549,133.9860271,1,185079,96224,9
HAW,264,1,2,,1,0,,1,0,,102,102545.6753,10029.87678,10459658.88,7935,0.016779267,0.159183013,133.1434868,1,185079,96224,9
HAW,265,1,8,,1,2,,1,0,,102,102545.6753,10029.87678,10459658.88,7929,0.016713377,0.15911596,132.5203686,1,185079,96224,9
HAW,266,,,,,,,,,,102,102545.6753,10029.87678,10459658.88,8028,0.016473099,0.158089225,132.2460348,1,185079,96224,9
HAW,267,,,,,,,,,,102,100853.9772,10358.09842,10287105.68,8028,0.016653007,0.159123313,133.69034,1,185079,96224,9
HAW,268,,,,,,,,,,102,100853.9772,10358.09842,10287105.68,8026,0.016660885,0.158277715,133.720266,1,185079,96224,9
HAW,269,,,,,,,,,,102,100853.9772,10358.09842,10287105.68,8025,0.016529359,0.158108263,132.6481078,1,185079,96224,9
HAW,270,,,,,,,,,,102,100853.9772,10358.09842,10287105.68,8018,0.016539015,0.158253286,132.6098197,1,185079,96224,9
HAW,271,,,,,,,,,,102,100853.9772,10358.09842,10287105.68,8070,0.018192784,0.17429901,146.8157642,1,185079,96224,9
HAW,272,,,,,,,,,,102,100817.5615,10353.59214,10283391.28,8064,0.018210981,0.17438279,146.8533512,1,185079,96224,9
HAW,273,,,,,,,,,,102,100817.5615,10353.59214,10283391.28,7977,0.017793925,0.170062437,141.9421424,1,185079,96224,9
HAW,274,,,,,,,,,,102,100817.5615,10353.59214,10283391.28,7975,0.017245525,0.162263614,137.5330643,1,185079,96224,9
HAW,275,,,,,,,,,,102,100817.5615,10353.59214,10283391.28,7976,0.017321864,0.162431648,138.1591871,1,185079,96224,9
HAW,276,,,,,,,,,,102,100817.5615,10353.59214,10283391.28,7975,0.017159749,0.159869379,136.8489996,1,185079,96224,9
HAW,277,,,,,,,,,,102,100808.987,10350.37139,10282516.68,7976,0.016991461,0.158948211,135.523889,1,185079,96224,9
HAW,278,,,,,,,,,,102,100808.987,10350.37139,10282516.68,7963,0.017048388,0.159195498,135.7563119,1,185079,96224,9
HAW,279,,,,,,,,,,102,100808.987,10350.37139,10282516.68,7957,0.016978304,0.159028931,135.0963661,1,185079,96224,9
HAW,280,,,,,,,,,,68,102498.8326,10061.20757,6969920.62,7949,0.016960501,0.159069822,134.8190252,1,185079,96224,9
HAW,281,,,,,,,,,,68,102498.8326,10061.20757,6969920.62,7939,0.016931434,0.159026588,134.4186551,1,185079,96224,9
HAW,282,,,,,,,,,,102,102516.6586,10035.55027,10456699.18,7844,0.017327727,0.160547268,135.9186878,1,185079,96224,9
HAW,283,,,,,,,,,,102,102516.6586,10035.55027,10456699.18,7919,0.020363557,0.216466723,161.2590069,1,185079,96224,9
HAW,284,,,,,,,,,,102,102516.6586,10035.55027,10456699.18,7911,0.020243791,0.216188302,160.1486319,1,185079,96224,9
HAW,285,,,,,,,,,,102,102516.6586,10035.55027,10456699.18,7994,0.020014472,0.21502287,159.9956908,1,185079,96224,9
HAW,286,,,,,,,,,,68,102548.4209,10058.27062,6973292.62,8001,0.019913858,0.214717626,159.330779,1,185079,96224,9
HAW,287,,,,,,,,,,102,102551.9704,10033.77148,10460300.98,8010,0.019916901,0.214621474,159.5343781,1,185079,96224,9
HAW,288,,,,,,,,,,102,102551.9704,10033.77148,10460300.98,8005,0.020701989,0.223200079,165.7194206,1,185079,96224,9
HAW,289,,,,,,,,,,102,102551.9704,10033.77148,10460300.98,8015,0.02044651,0.219026594,163.8787764,1,185079,96224,9
HAW,290,,,,,,,,,,102,102551.9704,10033.77148,10460300.98,8016,0.020408362,0.218987354,163.5934324,1,185079,96224,9
HAW,291,,,,,,,,,,68,102555.69,10059.24752,6973786.92,8059,0.02063999,0.218951353,166.3376832,1,185079,96224,9
HAW,292,,,,,,,,,,102,102557.2616,10034.57359,10460840.68,8060,0.020847659,0.220353072,168.0321325,1,185079,96224,9
HAW,293,,,,,,,,,,102,102557.2616,10034.57359,10460840.68,8061,0.02086596,0.219136459,168.2005032,1,185079,96224,9
HAW,294,,,,,,,,,,102,102557.2616,10034.57359,10460840.68,8059,0.021583928,0.230786177,173.9448749,1,185079,96224,9
HAW,295,,,,,,,,,,102,102557.2616,10034.57359,10460840.68,8056,0.021778399,0.231329692,175.4467823,1,185079,96224,9
HAW,296,,,,,,,,,,68,102559.7371,10059.78614,6974062.12,7969,0.021487025,0.221475126,171.2301,1,185079,96224,9
HAW,297,1,35,,1,2,,1,0,,102,102560.6194,10035.08312,10461183.18,7964,0.020461693,0.212306269,162.9569266,1,185079,96224,9
HAW,298,,,,,,,,,,102,102560.6194,10035.08312,10461183.18,7957,0.020284834,0.211889034,161.4064247,1,185079,96224,9
HAW,299,1,15,,1,2,,1,0,,102,102560.6194,10035.08312,10461183.18,7952,0.020413919,0.211937952,162.3314823,1,185079,96224,9
HAW,300,,,,,,,,,,102,102560.6194,10035.08312,10461183.18,7934,0.021457718,0.224003819,170.2455375,1,185079,96224,9
HAW,301,,,,,,,,,,68,102561.3944,10060.24481,6974174.82,7944,0.021518256,0.223936582,170.9410268,1,185079,96224,9
HAW,302,1,15,,1,2,,1,0,,102,102561.2792,10035.23459,10461250.48,7943,0.021500422,0.223962765,170.777852,1,185079,96224,9
HAW,303,,,,,,,,,,102,102561.2792,10035.23459,10461250.48,7942,0.021486379,0.223637184,170.6448187,1,185079,96224,9
HAW,304,,,,,,,,,,102,102561.2792,10035.23459,10461250.48,7946,0.021506978,0.223697628,170.8944455,1,185079,96224,9
HAW,305,1,25,,1,8,,1,0,,102,102561.2792,10035.23459,10461250.48,7894,0.021680988,0.224901677,171.1497222,1,185079,96224,9
HAW,306,,,,,,,,,,68,102561.7165,10060.24184,6974196.72,7891,0.021668454,0.2248218,170.9857721,1,185079,96224,9
HAW,307,1,15,,1,2,,1,0,,68,102561.7165,10060.24184,6974196.72,7891,0.021128071,0.213852151,166.72161,1,185079,96224,9
HAW,308,,,,,,,,,,102,102561.4939,10035.23262,10461272.38,7987,0.022274024,0.230166263,177.9026279,1,185079,96224,9
HAW,309,,,,,,,,,,102,102561.4939,10035.23262,10461272.38,7991,0.022135612,0.229766262,176.8856773,1,185079,96224,9
HAW,310,1,25,,1,2,,1,0,,102,102561.4939,10035.23262,10461272.38,8006,0.022044096,0.229417485,176.4850311,1,185079,96224,9
HAW,311,,,,,,,,,,68,102561.0488,10060.01105,6974151.32,8011,0.022164139,0.229503378,177.5569138,1,185079,96224,9
HAW,312,,,,,,,,,,68,102561.0488,10060.01105,6974151.32,8017,0.022300621,0.230149876,178.7840821,1,185079,96224,9
HAW,313,1,25,,1,2,,1,0,,102,102560.3773,10035.02844,10461158.48,8017,0.023470819,0.25554174,188.1655593,1,185079,96224,9
HAW,314,,,,,,,,,,102,102560.3773,10035.02844,10461158.48,8011,0.02290564,0.245838232,183.4970849,1,185079,96224,9
HAW,315,1,25,,1,2,,1,0,,102,102560.3773,10035.02844,10461158.48,8015,0.022811354,0.245683604,182.8329994,1,185079,96224,9
HAW,316,,,,,,,,,,68,102560.0415,10059.9348,6974082.82,8016,0.021934052,0.222590409,175.8233623,1,185079,96224,9
HAW,317,,,,,,,,,,68,102560.0415,10059.9348,6974082.82,8118,0.021461859,0.216445815,174.227369,1,185079,96224,9
HAW,318,1,25,,1,2,,1,0,,102,102558.2282,10035.04951,10460939.28,8114,0.021467879,0.216481395,174.1903709,1,185079,96224,9
HAW,319,,,,,,,,,,102,102558.2282,10035.04951,10460939.28,8117,0.021815933,0.218790289,177.0799244,1,185079,96224,9
HAW,320,1,15,,1,2,,1,0,,102,102558.2282,10035.04951,10460939.28,8022,0.022009242,0.219509096,176.5581398,1,185079,96224,9
HAW,321,,,,,,,,,,68,102556.8179,10059.9662,6973863.62,8028,0.021475841,0.215492866,172.4080551,1,185079,96224,9
HAW,322,,,,,,,,,,68,102556.8179,10059.9662,6973863.62,8031,0.021353239,0.213596896,171.4878588,1,185079,96224,9
HAW,323,,,,,,,,,,102,102545.2175,10034.27218,10459612.18,8034,0.021031944,0.212891207,168.970641,1,185079,96224,9
HAW,324,,,,,,,,,,102,102545.2175,10034.27218,10459612.18,8036,0.020846126,0.212103291,167.5194701,1,185079,96224,9
HAW,325,,,,,,,,,,102,102545.2175,10034.27218,10459612.18,8037,0.020879051,0.212111562,167.8049346,1,185079,96224,9
HAW,326,,,,,,,,,,102,102545.2175,10034.27218,10459612.18,8034,0.020692908,0.211543092,166.2468209,1,185079,96224,9
HAW,327,,,,,,,,,,68,102538.3091,10058.86667,6972605.02,8034,0.021252543,0.216427216,170.7429305,1,185079,96224,9
HAW,328,,,,,,,,,,102,102507.0841,10035.68356,10455722.58,8034,0.021194187,0.216421798,170.2740954,1,185079,96224,9
HAW,329,,,,,,,,,,102,102507.0841,10035.68356,10455722.58,8046,0.021210662,0.216170911,170.6609863,1,185079,96224,9
HAW,330,,,,,,,,,,102,102507.0841,10035.68356,10455722.58,8043,0.021204144,0.216175266,170.5449263,1,185079,96224,9
HAW,331,,,,,,,,,,102,102507.0841,10035.68356,10455722.58,7988,0.022646618,0.233239185,180.9011855,1,185079,96224,9
HAW,332,,,,,,,,,,68,102483.3253,10060.80331,6968866.12,7989,0.023355712,0.239947572,186.5887819,1,185079,96224,9
HAW,333,,,,,,,,,,102,102494.7047,10034.92492,10454459.88,7958,0.021993461,0.225428319,175.0239657,1,185079,96224,9
HAW,334,,,,,,,,,,102,102494.7047,10034.92492,10454459.88,8068,0.022611092,0.235415622,182.426294,1,185079,96224,9
HAW,335,,,,,,,,,,102,102494.7047,10034.92492,10454459.88,8061,0.022821629,0.236074123,183.9651482,1,185079,96224,9
HAW,336,,,,,,,,,,102,102494.7047,10034.92492,10454459.88,8068,0.022559341,0.232152393,182.0087643,1,185079,96224,9
HAW,337,,,,,,,,,,68,102481.0488,10060.93979,6968711.32,8065,0.023314192,0.238896658,188.0289593,1,185079,96224,9
HAW,338,,,,,,,,,,102,102507.5851,10035.87719,10455773.68,8105,0.023685335,0.240186832,191.9696383,1,185079,96224,9
HAW,339,,,,,,,,,,102,102507.5851,10035.87719,10455773.68,8104,0.023559278,0.240184298,190.9243906,1,185079,96224,9
HAW,340,,,,,,,,,,102,102507.5851,10035.87719,10455773.68,8106,0.023547739,0.240083942,190.8779686,1,185079,96224,9
HAW,341,,,,,,,,,,68,102539.0606,10059.15551,6972656.12,8108,0.023614131,0.24244068,191.4633774,1,185079,96224,9
HAW,342,,,,,,,,,,68,102539.0606,10059.15551,6972656.12,8109,0.023721168,0.242666317,192.3549479,1,185079,96224,9
HAW,343,,,,,,,,,,102,102546.9429,10035.04806,10459788.18,8055,0.022601057,0.229457086,182.0515115,1,185079,96224,9
HAW,344,,,,,,,,,,102,102546.9429,10035.04806,10459788.18,8059,0.023207455,0.244895791,187.0288761,1,185079,96224,9
HAW,345,,,,,,,,,,102,102546.9429,10035.04806,10459788.18,8019,0.02384495,0.241962775,191.2126562,1,185079,96224,9
HAW,346,,,,,,,,,,68,102561.6826,10060.97518,6974194.42,8021,0.023509294,0.240439134,188.5680485,1,185079,96224,9
HAW,347,,,,,,,,,,68,102561.6826,10060.97518,6974194.42,8022,0.023369219,0.24000245,187.4678755,1,185079,96224,9
HAW,348,,,,,,,,,,102,102563.3576,10035.91667,10461462.48,8027,0.023480802,0.24028113,188.4803987,1,185079,96224,9
HAW,349,,,,,,,,,,102,102563.3576,10035.91667,10461462.48,8024,0.023464375,0.240331641,188.2781477,1,185079,96224,9
HAW,350,,,,,,,,,,102,102563.3576,10035.91667,10461462.48,8055,0.022158075,0.219128905,178.4832952,1,185079,96224,9
HAW,351,,,,,,,,,,68,102564.7076,10061.10542,6974400.12,8122,0.02187671,0.217407789,177.6826349,1,185079,96224,9
HAW,352,,,,,,,,,,68,102564.7076,10061.10542,6974400.12,8128,0.023017318,0.243770134,187.0847583,1,185079,96224,9
HAW,353,,,,,,,,,,102,102562.3233,10036.39868,10461356.98,7985,0.022174768,0.218041581,177.065521,1,185079,96224,9
HAW,354,,,,,,,,,,102,102562.3233,10036.39868,10461356.98,8149,0.021718677,0.215679823,176.9855026,1,185079,96224,9
HAW,355,,,,,,,,,,102,102562.3233,10036.39868,10461356.98,8119,0.023041648,0.243912623,187.0751403,1,185079,96224,9
HAW,356,,,,,,,,,,102,102562.3233,10036.39868,10461356.98,8105,0.023057865,0.244079943,186.8839986,1,185079,96224,9
HAW,357,,,,,,,,,,68,102562.1312,10061.19598,6974224.92,8110,0.022698303,0.228641404,184.0832334,1,185079,96224,9
HAW,358,,,,,,,,,,102,102560.6057,10036.45856,10461181.78,8129,0.024264869,0.246459011,197.2491228,1,185079,96224,9
HAW,359,,,,,,,,,,102,102560.6057,10036.45856,10461181.78,8026,0.022308357,0.217778056,179.0468704,1,185079,96224,9
HAW,360,,,,,,,,,,102,102560.6057,10036.45856,10461181.78,8026,0.022436935,0.219556011,180.0788416,1,185079,96224,9
HAW,361,,,,,,,,,,102,102560.6057,10036.45856,10461181.78,8026,0.022332962,0.219500709,179.24435,1,185079,96224,9
HAW,362,,,,,,,,,,68,102557.5547,10061.78904,6973913.72,8125,0.024808672,0.249927418,201.5704611,1,185079,96224,9
HAW,363,,,,,,,,,,102,102558.888,10036.51796,10461006.58,8110,0.023911147,0.242945678,193.9194053,1,185079,96224,9
HAW,364,,,,,,,,,,102,102558.888,10036.51796,10461006.58,8010,0.022387365,0.22010102,179.3227898,1,185079,96224,9
HAW,365,,,,,,,,,,102,102558.888,10036.51796,10461006.58,8024,0.024623441,0.248074907,197.5784926,1,185079,96224,9
HAW,366,,,,,,,,,,68,102559.5547,10061.28558,6974049.72,8115,0.02226707,0.218794451,180.697272,1,185079,96224,9
HAW,367,,,,,,,,,,68,102559.5547,10061.28558,6974049.72,8163,0.022897139,0.228903177,186.9093468,1,185079,96224,9
HAW,368,,,,,,,,,,102,102560.7018,10036.05496,10461191.58,8009,0.024879373,0.248619443,199.2588998,1,185079,96224,9
HAW,369,,,,,,,,,,102,102560.7018,10036.05496,10461191.58,8097,0.024615526,0.247346698,199.3119166,1,185079,96224,9
HAW,370,,,,,,,,,,102,102560.7018,10036.05496,10461191.58,8007,0.022097942,0.21435639,176.9382196,1,185079,96224,9
HAW,371,,,,,,,,,,68,102562.2753,10060.58902,6974234.72,8006,0.02200775,0.214301233,176.1940461,1,185079,96224,9
HAW,372,,,,,,,,,,68,102562.2753,10060.58902,6974234.72,8104,0.023298154,0.230179674,188.8082382,1,185079,96224,9
HAW,373,,,,,,,,,,102,102563.4694,10034.66431,10461473.88,8072,0.023862765,0.239775002,192.6202361,1,185079,96224,9
HAW,374,,,,,,,,,,102,102563.4694,10034.66431,10461473.88,8012,0.023255335,0.227084403,186.3217469,1,185079,96224,9
HAW,375,,,,,,,,,,102,102563.4694,10034.66431,10461473.88,8005,0.023587068,0.231643779,188.8144823,1,185079,96224,9
HAW,376,,,,,,,,,,102,102563.4694,10034.66431,10461473.88,8002,0.023473591,0.230655525,187.8356767,1,185079,96224,9
HAW,377,,,,,,,,,,68,102564.4268,10059.00175,6974381.02,7997,0.023407163,0.230609594,187.1870861,1,185079,96224,9
HAW,378,,,,,,,,,,102,102564.9037,10033.60855,10461620.18,7993,0.023507501,0.230716286,187.8954579,1,185079,96224,9
HAW,379,,,,,,,,,,102,102564.9037,10033.60855,10461620.18,7993,0.023526343,0.230680147,188.0460625,1,185079,96224,9
HAW,380,,,,,,,,,,102,102564.9037,10033.60855,10461620.18,7930,0.026077976,0.25619505,206.798352,1,185079,96224,9
HAW,381,,,,,,,,,,102,102564.9037,10033.60855,10461620.18,7992,0.023759096,0.231859669,189.882695,1,185079,96224,9
HAW,382,,,,,,,,,,68,102565.8576,10057.6068,6974478.32,8094,0.024172774,0.240532716,195.6544341,1,185079,96224,9
HAW,383,,,,,,,,,,102,102558.3527,10032.70779,10460951.98,7998,0.024546335,0.24212124,196.3215844,1,185079,96224,9
HAW,384,,,,,,,,,,102,102558.3527,10032.70779,10460951.98,7992,0.024591264,0.242296133,196.5333785,1,185079,96224,9
HAW,385,,,,,,,,,,102,102558.3527,10032.70779,10460951.98,7986,0.02457924,0.242319254,196.2898125,1,185079,96224,9
HAW,386,,,,,,,,,,102,102558.3527,10032.70779,10460951.98,7978,0.024657948,0.242522015,196.7211128,1,185079,96224,9
HAW,387,,,,,,,,,,68,102554.6003,10057.64518,6973712.82,7981,0.024731191,0.242536194,197.3796339,1,185079,96224,9
HAW,388,,,,,,,,,,68,102554.6003,10057.64518,6973712.82,7982,0.024945633,0.242865892,199.1160388,1,185079,96224,9
HAW,389,,,,,,,,,,102,102550.8478,10032.72906,10460186.48,7975,0.024911102,0.242923789,198.6660398,1,185079,96224,9
HAW,390,,,,,,,,,,102,102550.8478,10032.72906,10460186.48,7933,0.025573462,0.25046642,202.8742732,1,185079,96224,9
HAW,391,,,,,,,,,,102,102550.8478,10032.72906,10460186.48,7926,0.025583672,0.250556898,202.7761808,1,185079,96224,9
HAW,392,,,,,,,,,,68,102543.3429,10057.67077,6972947.32,7923,0.025580599,0.250608496,202.6750856,1,185079,96224,9
HAW,393,,,,,,,,,,68,102543.3429,10057.67077,6972947.32,7982,0.026458612,0.258082483,211.1926411,1,185079,96224,9
HAW,394,,,,,,,,,,102,102539.29,10033.37763,10459007.58,7931,0.026631128,0.258928077,211.2114761,1,185079,96224,9
HAW,395,,,,,,,,,,102,102539.29,10033.37763,10459007.58,8015,0.02465253,0.23881165,197.5900287,1,185079,96224,9
HAW,396,,,,,,,,,,102,102539.29,10033.37763,10459007.58,8011,0.024698173,0.238933996,197.8570647,1,185079,96224,9
HAW,397,,,,,,,,,,68,102537.2635,10058.62195,6972533.92,7912,0.02552231,0.246745033,201.9325136,1,185079,96224,9
HAW,398,,,,,,,,,,68,102537.2635,10058.62195,6972533.92,7912,0.026351377,0.25676462,208.4920922,1,185079,96224,9
HAW,399,,,,,,,,,,102,102538.7822,10029.7905,10458955.78,7907,0.026856824,0.261676845,212.3569043,1,185079,96224,9
HAW,400,,,,,,,,,,102,102538.7822,10029.7905,10458955.78,7908,0.026902215,0.261669185,212.7427159,1,185079,96224,9
HAW,401,,,,,,,,,,102,102538.7822,10029.7905,10458955.78,7902,0.027086674,0.261946206,214.0389012,1,185079,96224,9
HAW,402,,,,,,,,,,68,102536.5018,10053.22741,6972482.12,7849,0.027206679,0.262846691,213.5452207,1,185079,96224,9
HAW,403,,,,,,,,,,68,102536.5018,10053.22741,6972482.12,7841,0.027274286,0.26300717,213.8576769,1,185079,96224,9
HAW,404,,,,,,,,,,102,102544.5469,10024.23746,10459543.78,7844,0.026573906,0.252843797,208.4457205,1,185079,96224,9
HAW,405,,,,,,,,,,102,102544.5469,10024.23746,10459543.78,7839,0.026578891,0.252924592,208.3519297,1,185079,96224,9
HAW,406,,,,,,,,,,102,102544.5469,10024.23746,10459543.78,7833,0.026620166,0.253042527,208.515757,1,185079,96224,9
HAW,407,,,,,,,,,,102,102544.5469,10024.23746,10459543.78,7922,0.026680465,0.253009285,211.3626466,1,185079,96224,9
HAW,408,,,,,,,,,,68,102551.2282,10043.91817,6973483.52,7922,0.026633983,0.252989406,210.9944137,1,185079,96224,9
HAW,409,,,,,,,,,,102,102554.3645,10018.03958,10460545.18,7913,0.02675256,0.253191753,211.6930104,1,185079,96224,9
HAW,410,,,,,,,,,,102,102554.3645,10018.03958,10460545.18,7914,0.026729231,0.253137252,211.5351348,1,185079,96224,9
HAW,411,,,,,,,,,,102,102554.3645,10018.03958,10460545.18,7823,0.026545856,0.250685336,207.6682282,1,185079,96224,9
HAW,412,,,,,,,,,,102,102554.3645,10018.03958,10460545.18,7815,0.026539074,0.250789723,207.4028616,1,185079,96224,9
